
          ---- Gas vs. grid blocks at specified times ----

   Unit: 
    - Gas: partial pressure (bar)

VARIABLES =X,        Y,       Z,   T(C),    Sg ,    RH    ,o2(g)      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     14.340    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
ZONE T= "0.819435E+00 yr"  F=POINT
      0.000     -0.000     0.000  25.000  0.9707E+00   1.000  0.2000E+00
      0.000     -1.000     0.000  25.000  0.7308E+00   1.000  0.2000E+00
      0.254     -1.000     0.000  25.000  0.2395E-01   1.000  0.1999E+00
      0.900     -1.000     0.000  25.000  0.2395E-01   1.000  0.1999E+00
      2.247     -1.000     0.000  25.000  0.2395E-01   1.000  0.1999E+00
      5.215     -1.000     0.000  25.000  0.2396E-01   1.000  0.1999E+00
     10.790     -1.000     0.000  25.000  0.2397E-01   1.000  0.1999E+00
     14.340     -1.000     0.000  25.000  0.2398E-01   1.000  0.1999E+00
      0.000     -3.000     0.000  25.000  0.7422E+00   1.000  0.2000E+00
      0.254     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      0.900     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      2.247     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      5.215     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
     10.790     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
     14.340     -3.000     0.000  25.000  0.1681E-01   1.000  0.1999E+00
      0.000     -5.000     0.000  25.000  0.7356E+00   1.000  0.2000E+00
      0.254     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      0.900     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      2.247     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      5.215     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
     10.790     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
     14.340     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      0.000     -7.000     0.000  25.000  0.6710E+00   1.000  0.2000E+00
      0.254     -7.000     0.000  25.000  0.6740E-02   1.000  0.1888E+00
      0.900     -7.000     0.000  25.000  0.6739E-02   1.000  0.1542E+00
      2.247     -7.000     0.000  25.000  0.6739E-02   1.000  0.9202E-01
      5.215     -7.000     0.000  25.000  0.6737E-02   1.000  0.9253E-02
     10.790     -7.000     0.000  25.000  0.6733E-02   1.000  0.1480E-64
     14.340     -7.000     0.000  25.000  0.6730E-02   1.000  0.1339E-64
      0.000     -9.000     0.000  25.000  0.3356E+00   1.000  0.2000E+00
      0.254     -9.000     0.000  25.000  0.9811E-03   1.000  0.1890E+00
      0.900     -9.000     0.000  25.000  0.9811E-03   1.000  0.1540E+00
      2.247     -9.000     0.000  25.000  0.9810E-03   1.000  0.9058E-01
      5.215     -9.000     0.000  25.000  0.9807E-03   1.000  0.5295E-02
     10.790     -9.000     0.000  25.000  0.9804E-03   1.000  0.1337E-64
     14.340     -9.000     0.000  25.000  0.9800E-03   1.000  0.1212E-64
      0.000    -11.000     0.000  25.000  0.0000E+00   1.000  0.3108E-22
      0.254    -11.000     0.000  25.000  0.0000E+00   1.000  0.2457E-24
      0.900    -11.000     0.000  25.000  0.0000E+00   1.000  0.8423E-58
      2.247    -11.000     0.000  25.000  0.0000E+00   1.000  0.1437E-64
      5.215    -11.000     0.000  25.000  0.0000E+00   1.000  0.8472E-66
     10.790    -11.000     0.000  25.000  0.0000E+00   1.000  0.2332E-67
     14.340    -11.000     0.000  25.000  0.0000E+00   1.000  0.1727E-67
      0.000    -13.000     0.000  25.000  0.0000E+00   1.000  0.5620E-58
      0.254    -13.000     0.000  25.000  0.0000E+00   1.000  0.3217E-65
      0.900    -13.000     0.000  25.000  0.0000E+00   1.000  0.8227E-66
      2.247    -13.000     0.000  25.000  0.0000E+00   1.000  0.5797E-67
      5.215    -13.000     0.000  25.000  0.0000E+00   1.000  0.1957E-67
     10.790    -13.000     0.000  25.000  0.0000E+00   1.000  0.1277E-67
     14.340    -13.000     0.000  25.000  0.0000E+00   1.000  0.1198E-67
      0.000    -15.000     0.000  25.000  0.0000E+00   1.000  0.3348E-67
      0.254    -15.000     0.000  25.000  0.0000E+00   1.000  0.3151E-67
      0.900    -15.000     0.000  25.000  0.0000E+00   1.000  0.2627E-67
      2.247    -15.000     0.000  25.000  0.0000E+00   1.000  0.1986E-67
      5.215    -15.000     0.000  25.000  0.0000E+00   1.000  0.1456E-67
